"(user_id, item_id)",ratings
"(949, 188)",4.4116682510604175
"(274, 155)",-2.136815590139043
"(629, 389)",1.4660343923449046
"(448, 411)",-0.5067912277861799
"(192, 247)",0.9366960845412912
"(959, 220)",3.955891994879209
"(296, 239)",0.4471050981909124
"(189, 352)",4.059601101886728
"(487, 45)",-5.105331697989192
"(188, 482)",3.4008381203227356
"(161, 262)",-0.6185089756930086
"(374, 124)",-2.719417109096803
"(84, 394)",4.650426967507647
"(280, 351)",-0.6597722744359975
"(168, 364)",3.5063913169190135
"(397, 304)",-0.25136638186751364
"(686, 32)",-2.5095277393749464
"(265, 387)",-4.001031909364156
"(314, 277)",1.4416652023904886
"(582, 93)",-0.035203670878909424
"(329, 215)",1.8035132383236723
"(571, 244)",1.6278299069796474
"(590, 34)",-1.1518481252382164
"(637, 276)",2.168574883240833
"(924, 137)",0.31290073733203905
"(158, 420)",0.09533102809680229
"(926, 316)",1.5043024139729215
"(520, 73)",1.2329069249608875
"(482, 90)",-0.54358544827139
"(215, 448)",-1.2352991749413733
"(819, 192)",-2.1950808285819003
"(134, 473)",4.906372823677661
"(288, 467)",-3.363093656646192
"(449, 215)",-6.7313536675657275
"(546, 193)",4.108598310796304
"(473, 403)",2.358730558693509
"(227, 41)",-0.39363559507400303
"(948, 202)",-0.8672434582435307
"(109, 4)",0.7126044253160209
"(412, 484)",-2.6898650206538233
"(53, 25)",-2.5921602539860316
"(825, 329)",-0.2853628453253543
"(993, 30)",-3.0165807098132302
"(56, 338)",-5.535475747706303
"(971, 152)",0.6946102069494808
"(790, 162)",0.7262139033037095
"(418, 4)",-0.44289754204076937
"(625, 201)",0.007768068259040181
"(606, 197)",-2.6116010671125416
"(499, 165)",-2.030588358594552
"(774, 200)",-0.5420097264156463
"(160, 103)",1.4575014024450024
"(718, 16)",-0.33437570813916206
"(307, 338)",-4.042176350818109
"(868, 169)",-0.1031346589041753
"(535, 81)",6.1380476646536835
"(934, 462)",3.3163076397240627
"(458, 166)",-4.5509051229573325
"(791, 421)",4.8681810764080184
"(129, 373)",-1.228363200734485
"(144, 32)",-3.754638593201323
"(659, 88)",4.503608050984099
"(78, 160)",-0.8208350214756717
"(975, 48)",-2.412089691356164
"(662, 356)",-3.213402479681734
"(67, 165)",0.12150985418653215
"(593, 20)",5.273970182936433
"(914, 200)",-8.017465469278498
"(816, 39)",0.6198519092253537
"(369, 150)",-0.18013990091312634
"(987, 58)",1.5685007960914177
"(466, 444)",3.6285204167942102
"(223, 381)",0.048951344070583824
"(2, 104)",2.808896172538258
"(361, 93)",1.817017842249352
"(547, 183)",-5.486940820534546
"(860, 378)",0.3762258326333348
"(290, 267)",-2.5936712161823547
"(67, 38)",2.6374025612741447
"(659, 232)",5.759458862682952
"(630, 257)",-0.5192303205030011
"(100, 228)",-0.7954324008460368
"(439, 6)",1.956703502326688
"(130, 287)",-5.165609398430069
"(18, 398)",1.329581975546292
"(845, 328)",-2.289671105843119
"(962, 304)",5.626262334937642
"(613, 167)",1.6831071859436844
"(818, 314)",0.47012053072067495
"(629, 236)",-1.4719148985194999
"(847, 419)",1.1100682245365991
"(217, 445)",0.04459352218070958
"(427, 70)",-2.3559445546155584
"(688, 461)",2.68929906603399
"(942, 442)",-2.0964844264767217
"(288, 351)",-2.4624985758591422
"(508, 271)",-0.30447274205446345
"(775, 376)",-0.9941220789276616
"(479, 451)",2.8575763333788444
"(669, 226)",2.324378457609572
"(510, 240)",0.39029019963141753
"(483, 160)",2.493796209950741
"(332, 328)",0.9700451613410138
"(895, 126)",0.12335173287041801
"(220, 100)",0.9310544234055823
"(343, 328)",-0.576906601955374
"(827, 421)",4.787948352032905
"(227, 428)",0.9327048348637773
"(651, 35)",1.285731184309995
"(208, 59)",-0.8875756068601466
"(330, 410)",-0.28902333202179703
"(589, 34)",2.877362567447544
"(28, 195)",-1.977213523165072
"(274, 329)",0.1124995140005936
"(70, 50)",-4.034072713278243
"(404, 83)",-6.074502185949282
"(206, 159)",-4.046139158709299
"(618, 35)",1.330235253060702
"(463, 229)",5.184084696457498
"(635, 322)",4.009219513902747
"(533, 96)",5.126910577165622
"(334, 365)",1.5237276261411161
"(178, 207)",1.4188665994263754
"(214, 217)",2.4792717909245705
"(205, 347)",4.400576505408989
"(901, 349)",-0.1279646785464879
"(837, 214)",-4.3534096356365515
"(539, 82)",0.9923514249948484
"(865, 353)",5.193355118302513
"(484, 336)",-1.2625710480696464
"(608, 178)",-2.7052410107684444
"(448, 184)",0.1049710568126834
"(577, 261)",-1.436912860264444
"(49, 325)",1.3098220773420166
"(961, 352)",1.1646250129159106
"(867, 70)",-5.087998334422957
"(660, 45)",-1.2324759829434826
"(90, 340)",-0.012113326990094892
"(373, 455)",-0.11364671723869059
"(364, 319)",-1.3802200828767313
"(828, 95)",0.6386179487057285
"(159, 476)",0.8600319961003696
"(599, 406)",-6.393651097115775
"(432, 419)",-0.8459558406888475
"(636, 169)",0.9906784607762685
"(600, 319)",6.851094512191775
"(904, 451)",-2.232197147318407
"(706, 335)",1.923822295507512
"(73, 146)",-5.654966296918091
"(587, 248)",-0.9713775060193026
"(281, 417)",1.3258787120273303
"(986, 235)",-0.2131640031198319
"(274, 332)",-0.6730106246814469
"(519, 362)",-0.23936124514844975
"(650, 432)",2.7102747739392403
"(107, 388)",2.826865704287124
"(985, 41)",1.9198017349464571
"(661, 483)",1.1335741902749443
"(878, 138)",1.0036819975120257
"(863, 72)",-0.9433835354524638
"(971, 408)",-2.0011750097340064
"(287, 287)",2.7060362609433497
"(850, 320)",1.088750949757195
"(807, 367)",1.553541090914788
"(522, 19)",0.4192256536972029
"(773, 478)",0.20654394980971605
"(920, 414)",-0.8383694475258232
"(910, 266)",1.9331931859626252
"(225, 492)",-4.433589259522324
"(396, 449)",-2.505976955437231
"(351, 320)",-4.380217096845206
"(876, 392)",2.2449564615191413
"(833, 444)",-1.0686530126413378
"(890, 314)",-2.115762317271862
"(975, 408)",-0.8624679906292763
"(86, 444)",3.2994889731827204
"(287, 276)",3.2977436631587556
"(962, 397)",0.71235363993921
"(150, 61)",3.902090427503245
"(498, 462)",2.0208735846323647
"(290, 470)",4.36952763003033
"(144, 246)",-6.129393575956236
"(760, 45)",-4.185771904024871
"(171, 12)",4.301357182997256
"(104, 280)",-1.4856596307107186
"(839, 180)",-1.0155346510428342
"(414, 35)",4.679167015442612
"(944, 95)",1.9119181175150397
"(710, 145)",0.05027078994842985
"(726, 479)",-2.285762066674643
"(215, 18)",2.3191763522378523
"(123, 469)",-3.7256534557532643
"(153, 108)",6.136453926434951
"(524, 153)",0.7669949817268249
"(96, 385)",-2.695529709896741
"(508, 209)",0.14447325822847326
"(53, 313)",1.6512699888450735
"(543, 308)",-1.553233821631722
"(111, 138)",3.603972888910961
"(318, 294)",4.3788598426533705
"(157, 56)",-2.6306644516689985
"(28, 346)",-5.079137454982012
"(434, 65)",0.9684868086783515
"(263, 122)",0.512838968251571
"(925, 286)",0.920380680284788
"(544, 478)",4.053521733670484
"(674, 173)",1.371134364094698
"(66, 305)",-1.6804002184772429
"(172, 326)",-0.7340469039140214
"(149, 359)",-2.2788296674159416
"(339, 182)",0.8361756606354577
"(278, 116)",-4.242425034589844
"(569, 305)",-0.0313704185385273
"(979, 135)",0.6692819698481676
"(277, 232)",2.961341058680549
"(687, 153)",-3.8218682796156758
"(286, 14)",-1.5517626263362527
"(806, 421)",6.4248278151932725
"(915, 198)",1.4733700225286728
"(76, 175)",1.8121327179247588
"(88, 314)",1.8004311154713986
"(377, 433)",0.9247014033575952
"(792, 429)",-2.66460389528617
"(888, 59)",-2.1270775568058844
"(886, 56)",-0.9325641915329212
"(215, 480)",0.9186412798046959
"(266, 423)",-1.9860270175088433
"(355, 415)",3.4759966649772207
"(398, 211)",0.24571612626537748
"(413, 80)",-3.426169420788553
"(407, 72)",-0.4547526772100442
"(127, 263)",-1.6812630067028833
"(944, 36)",-0.46713163891920645
"(848, 277)",2.850047449261834
"(940, 106)",2.939465703926578
"(505, 401)",0.34542189769233667
"(940, 184)",-2.7037325257105014
"(753, 79)",-2.0613329814952976
"(167, 419)",3.6591119124293168
"(341, 402)",0.6808786201833466
"(777, 54)",-0.426152149468981
"(374, 354)",-1.2913670390627658
"(282, 89)",3.2351678315766907
"(503, 208)",-2.6687804966693593
"(855, 244)",0.05562754760739477
"(333, 95)",0.8248583039645222
"(42, 450)",7.120466385618393
"(282, 301)",2.9523610683767627
"(142, 476)",-4.2433005999147815
"(310, 315)",1.187274134146606
"(496, 423)",-1.3704574191371073
"(296, 242)",-1.026168676610469
"(79, 437)",0.19352144244338093
"(238, 201)",1.2682794965060789
"(697, 246)",0.6712990687019312
"(978, 260)",0.8449128454350078
"(20, 27)",0.7653855522357031
"(957, 138)",-1.6280334308828328
"(218, 122)",1.4696338882278164
"(608, 246)",0.617673424787846
"(674, 335)",-1.8565288239812403
"(69, 373)",-1.513297546809204
"(520, 428)",1.8456024395461321
"(494, 109)",-2.5972830469625316
"(841, 475)",-3.433290635225406
"(874, 94)",2.9701970382547387
"(975, 155)",-0.6197767583882938
"(971, 306)",-0.4576202926010261
"(712, 313)",0.45554985642240853
"(927, 427)",0.4646799986832448
"(450, 147)",1.1279690770398352
"(554, 411)",1.968402497942829
"(890, 176)",-2.2521059804909944
"(895, 257)",1.4633111105659093
"(278, 267)",-1.5051750449802728
"(133, 475)",0.45335485127223213
"(693, 369)",-0.4669695213534829
"(329, 405)",0.10908911019916871
"(744, 307)",2.9051562975504224
"(775, 208)",3.551816019553101
"(382, 217)",3.322688992730396
"(281, 298)",4.933261392587928
"(500, 125)",-1.9038347366565476
"(429, 165)",-2.7737739701112796
"(387, 55)",0.2550548200592977
"(311, 248)",0.5217640146844129
"(182, 60)",-1.6540467877826843
"(70, 174)",-4.079361811094285
"(652, 39)",-2.358022582035595
"(770, 387)",-2.4164454726460525
"(135, 262)",-2.798783051787918
"(990, 34)",2.2822245035047986
"(129, 325)",1.8832811135045555
"(783, 370)",0.8437229252963416
"(81, 498)",0.6484034592577319
"(529, 330)",-0.3312904595575604
"(549, 237)",-0.07096242897316804
"(571, 458)",1.9509633266575956
"(950, 493)",4.251929924074023
"(925, 388)",3.08794488862055
"(531, 35)",-6.204704172453573
"(538, 133)",-0.6634909368913189
"(230, 217)",0.6402815843777439
"(809, 301)",-1.2353520444507406
"(498, 448)",-0.9651231972291735
"(462, 179)",1.4333428820354264
"(86, 82)",4.709937263303161
"(395, 344)",-1.1479755217865775
"(535, 354)",0.2279157671412866
"(195, 255)",1.1428305779638572
"(468, 53)",0.5441116018531219
"(167, 180)",2.112580912082304
"(404, 416)",1.1911373881835146
"(506, 93)",3.146826242359061
"(310, 102)",0.1903227518366402
"(737, 54)",-2.371036466834626
"(210, 318)",2.301106895754953
"(341, 320)",1.0207698839779045
"(391, 31)",-1.4343806189387884
"(694, 189)",4.452208939560809
"(234, 249)",0.8128620003612713
"(461, 52)",-0.3673553130676071
"(293, 228)",1.9164468683501679
"(643, 166)",5.219032781885918
"(674, 12)",0.3998535651104422
"(730, 279)",-2.2929570063496354
"(871, 134)",-3.412522115192231
"(133, 183)",1.8616557280462762
"(387, 239)",2.2793320854745636
"(557, 32)",-0.8350602035510466
"(415, 185)",1.2517049827530138
"(187, 189)",-0.36142916602288266
"(256, 188)",-1.245155404144936
"(687, 184)",-2.360319905184512
"(496, 319)",1.7023664693279479
"(602, 343)",2.070522178501877
"(177, 251)",1.7090986734623284
"(147, 221)",-6.219992879814913
"(748, 221)",1.719559260412545
"(190, 424)",-4.092478048804059
"(391, 58)",-0.05805676720508912
"(416, 304)",2.4615808289039363
"(508, 260)",-0.1272163645620632
"(704, 407)",0.6902471936369037
"(547, 233)",1.02949722613201
"(136, 25)",-5.498943502938615
"(261, 423)",0.5691405297173041
"(98, 237)",-0.7329189884701173
"(178, 256)",-0.020630750501134498
"(983, 149)",2.307096834763637
"(864, 86)",0.5279315827923267
"(1, 367)",-2.0319253400558313
"(81, 78)",-2.1962255396210995
"(57, 9)",-3.9250746146909856
"(458, 238)",-4.8371333816332465
"(367, 126)",-2.1135880637251945
"(87, 343)",2.2112824771478876
"(42, 82)",-3.0240828108874878
"(38, 454)",0.14894052107893146
"(172, 289)",0.6383921799511593
"(718, 217)",-3.681931558789786
"(308, 335)",-2.0749849340436035
"(491, 24)",4.393405502970976
"(666, 401)",-1.269765420502353
"(839, 401)",2.076986973718399
"(608, 156)",-5.011585334220304
"(543, 252)",4.817476354916896
"(973, 223)",1.5072785302146248
"(803, 404)",-0.393061379717104
"(756, 217)",1.5051808219579652
"(644, 10)",-1.0864079742155899
"(619, 178)",-1.2811354295660804
"(223, 141)",-2.2219521665208317
"(109, 149)",1.3947583169610556
"(673, 186)",2.3927300493360475
"(831, 228)",-1.5803346115289916
"(869, 14)",-2.777780345059942
"(443, 80)",-0.4013403368805333
"(905, 295)",-1.5150942594207202
"(440, 391)",0.8928491788646157
"(407, 348)",4.263034147023838
"(270, 37)",-0.6760388282046225
"(315, 413)",-0.561584019103651
"(285, 113)",1.9289980060483445
"(534, 74)",-0.6989219973549522
"(92, 426)",-4.75986329525897
"(741, 323)",1.1473037152280372
"(443, 188)",-1.3653914542801928
"(803, 395)",3.1814561432161517
"(823, 249)",-0.2792236793049962
"(297, 376)",2.8841935137777552
"(719, 375)",-0.2324807228398107
"(843, 326)",-1.5946503035664552
"(815, 371)",-2.3611217352219125
"(605, 218)",-1.8804495394809353
"(230, 181)",2.376157761764641
"(132, 26)",-0.6253963775874076
"(707, 462)",6.390279278135439
"(971, 466)",0.9972119909588197
"(333, 131)",3.710405244818566
"(667, 79)",1.2736906794477458
"(352, 68)",-1.0336620920134911
"(827, 456)",-3.017039915912678
"(147, 111)",-2.6011648047967073
"(650, 351)",-10.626804864460148
"(142, 180)",-0.6245507977425346
"(547, 108)",2.155508496681794
"(523, 258)",-2.256516157253272
"(236, 19)",-0.4495286374311176
"(656, 22)",0.9349566660170395
"(211, 485)",2.9569386294726634
"(561, 374)",-2.5981679150226795
"(50, 160)",1.3148837463482548
"(620, 157)",0.303073891341574
"(985, 136)",2.627836641795884
"(485, 258)",-0.13502300232569137
"(635, 344)",0.2792141443356253
"(297, 28)",3.445885105739375
"(932, 128)",3.1287875523284967
"(899, 393)",-0.9201155567568015
"(440, 270)",-5.16818208131883
"(902, 278)",-4.34227578149787
"(943, 410)",-3.5398840927029673
"(848, 56)",-0.23313050085998727
"(521, 91)",-1.4479696367107087
"(121, 157)",2.5757888919234873
"(293, 249)",-2.1432093924192195
"(744, 105)",2.4794759444095926
"(819, 411)",0.29482389345207227
"(674, 461)",1.4021690783096241
"(861, 46)",0.01393527706308098
"(171, 153)",3.5543117637164134
"(283, 376)",1.1339307909082794
"(593, 97)",1.1830160555299187
"(943, 340)",-2.2606224822174825
"(127, 32)",-1.5841502283192301
"(509, 74)",4.6139372369884075
"(976, 207)",2.7986801895805056
"(543, 222)",1.3922426930785365
"(663, 498)",-1.097947040151951
"(282, 444)",1.7866006498693263
"(13, 431)",2.525086053347252
"(691, 476)",-0.6947723318117575
"(914, 329)",-4.567281115979194
"(208, 39)",-0.1387179279772238
"(935, 58)",-5.107406854039111
"(248, 218)",2.0978198444402465
"(751, 371)",-4.709339883413158
"(228, 15)",-2.290734590417288
"(143, 145)",0.42611825822171817
"(283, 352)",-2.2369622261216446
"(678, 144)",0.9230312180768692
"(119, 86)",2.041283650804168
"(646, 397)",-1.138524957252434
"(980, 425)",-1.0191380398025967
"(874, 211)",-3.4295525820614143
"(674, 383)",1.8512963064335057
"(511, 444)",-3.6352273366270222
"(31, 242)",1.762640136731506
"(777, 74)",-0.22088160006394303
"(425, 292)",1.1492523147911717
"(397, 63)",-0.07289154997161393
"(58, 260)",-0.15578978213442046
"(549, 366)",3.6822494315346086
"(602, 21)",-2.2051269678997456
"(117, 37)",1.5344571994718061
"(629, 201)",1.6231747381097164
"(329, 283)",1.5254357941867103
"(197, 166)",-6.48632476625681
"(214, 199)",1.7372467254114579
"(287, 442)",2.4078216146604214
"(308, 254)",0.038370454243846094
"(423, 110)",4.786053661581109
"(920, 44)",1.241540758926729
"(717, 300)",-0.4231180908938055
"(238, 233)",1.7320737642877124
"(622, 306)",-2.054285059102223
"(656, 421)",2.708647258023331
"(924, 332)",2.449639381254833
"(382, 467)",1.672191114640755
"(59, 463)",5.96407520253808
"(136, 201)",-0.046698421003637636
"(198, 33)",-1.2830736889548988
"(668, 279)",0.048223657392822056
"(929, 39)",-0.7127858356378126
"(190, 475)",3.181220400464764
"(401, 344)",1.0814514578919496
"(812, 492)",1.055184497446769
"(924, 380)",0.7142050735142248
"(992, 327)",-2.4749693510540998
"(26, 451)",0.15302277564808883
"(73, 216)",-1.9865086111704975
"(950, 265)",1.8237047807127351
"(679, 385)",-1.220332489596053
"(521, 391)",-0.5599037626945261
"(51, 402)",0.2565911926370976
"(882, 101)",1.5370144127372813
"(57, 7)",0.596652658976077
"(493, 356)",-0.6425757083877481
"(487, 360)",-1.660278036846577
"(958, 290)",1.4223969975270832
"(851, 223)",-6.183467833172475
"(706, 416)",4.023674862683176
"(423, 340)",2.467189237597112
"(326, 58)",-1.0866609504863098
"(279, 468)",2.729620441151412
"(175, 449)",2.11767370590663
"(859, 481)",1.6559265838830584
"(576, 132)",1.8505500083718438
"(76, 354)",0.3978829997892777
"(672, 449)",1.6875184982677316
"(171, 402)",1.417587650578212
"(470, 102)",-0.36583056698013505
"(374, 289)",1.2069500472356154
"(217, 108)",-1.4747966484641821
"(785, 439)",2.73860905447902
"(980, 266)",-1.7427685242789974
"(618, 200)",-0.8583130342078079
"(181, 196)",-1.2183601134363373
"(148, 277)",3.2001857233874507
"(326, 414)",-0.8835600257543011
